"as_of_date","location","listings"
2022-01-12,"calabasas","finish package iapartment 002-32g2 bedrooms • 2 baths • 950 sqft$3,119 w / 15 mo leaseavailable jan 13 — jan 17"
2022-01-12,"calabasas","classic schemeapartment 001-05b2 bedrooms • 2 baths • 950 sqft$3,130 w / 15 mo leaseavailable feb 04 — feb 06"
2022-01-12,"calabasas","finish package iiapartment 001-23o2 bedrooms • 2 baths • 925 sqft$3,284 w / 15 mo leaseavailable feb 15 — feb 17"
2022-01-12,"calabasas","finish package iiapartment 002-31i2 bedrooms • 2 baths • 925 sqft$3,338 w / 15 mo leaseavailable feb 11 — feb 13"
2022-01-12,"calabasas","finish package iiapartment 001-08i2 bedrooms • 2 baths • 950 sqft$3,341 w / 15 mo leaseavailable feb 07 — feb 09"
2022-01-12,"calabasas","finish package iiapartment 001-22g2 bedrooms • 2 baths • 950 sqft$3,393 w / 15 mo leaseavailable jan 13 — jan 17"
2022-01-12,"calabasas","finish package iiapartment 002-29i2 bedrooms • 2 baths • 950 sqft$3,393 w / 15 mo leaseavailable jan 13 — jan 17"
2022-01-12,"calabasas","finish package iiapartment 001-05a2 bedrooms • 2 baths • 950 sqft$3,445 w / 15 mo leaseavailable jan 13 — jan 17"
2022-01-12,"calabasas","finish package iiapartment 002-26p2 bedrooms • 2 baths • 1109 sqft$3,812 w / 15 mo leaseavailable jan 19 — jan 23"
2022-01-12,"east norwalk","apartment 002-2202 bedrooms • 2 baths • 1054 sqft$2,650 w / 18 mo leaseavailable jan 14 — jan 16"
2022-01-12,"east norwalk","apartment 005-2642 bedrooms • 2 baths • 1080 sqft$2,660 w / 18 mo leaseavailable jan 13 — jan 15"
2022-01-12,"east norwalk","apartment 004-3452 bedrooms • 2 baths • 1039 sqft$2,740 w / 17 mo leaseavailable feb 11 — feb 12"
2022-01-12,"east norwalk","apartment 005-1642 bedrooms • 2 baths • 1080 sqft$2,845 w / 15 mo leaseavailable mar 30 — mar 31"
