"as_of_date","location","listings"
2021-12-05,"calabasas","classic schemeapartment 001-17b2 bedrooms • 2 baths • 950 sqft$2,818 w / 15 mo leaseavailable jan 06 — jan 08"
2021-12-05,"calabasas","finish package iapartment 001-22o2 bedrooms • 2 baths • 950 sqft$2,849 w / 14 mo leaseavailable dec 06 — dec 10"
2021-12-05,"calabasas","finish package iapartment 002-32g2 bedrooms • 2 baths • 950 sqft$2,914 w / 15 mo leaseavailable dec 30 — jan 01"
2021-12-05,"calabasas","finish package iiapartment 001-05i2 bedrooms • 2 baths • 950 sqft$3,124 w / 14 mo leaseavailable dec 06 — dec 10"
2021-12-05,"calabasas","finish package iiapartment 001-05a2 bedrooms • 2 baths • 950 sqft$3,170 w / 14 mo leaseavailable dec 06 — dec 10"
2021-12-05,"calabasas","finish package iiapartment 002-29i2 bedrooms • 2 baths • 950 sqft$3,183 w / 14 mo leaseavailable dec 08 — dec 12"
2021-12-05,"calabasas","finish package iapartment 001-03j2 bedrooms • 2 baths • 1109 sqft$3,207 w / 14 mo leaseavailable dec 06 — dec 10"
2021-12-05,"calabasas","finish package iiapartment 001-11p2 bedrooms • 2 baths • 1109 sqft$3,432 $3,386 w / 14 mo leaseavailable dec 06 — dec 10"
2021-12-05,"calabasas","finish package iiapartment 002-32b2 bedrooms • 2 baths • 1109 sqft$3,409 w / 14 mo leaseavailable dec 06 — dec 10"
2021-12-05,"calabasas","finish package iiapartment 002-37j2 bedrooms • 2 baths • 1109 sqft$3,411 w / 15 mo leaseavailable dec 28 — dec 30"
2021-12-05,"calabasas","finish package iiapartment 002-29p2 bedrooms • 2 baths • 1109 sqft$3,451 w / 14 mo leaseavailable dec 06 — dec 10"
2021-12-05,"east norwalk","apartment 001-2062 bedrooms • 2 baths • 1080 sqft$2,770 $2,677 w / 18 mo leaseavailable dec 31 — jan 02"
2021-12-05,"east norwalk","apartment 004-3452 bedrooms • 2 baths • 1039 sqft$2,720 w / 17 mo leaseavailable feb 11 — feb 12"
2021-12-05,"east norwalk","apartment 001-1152 bedrooms • 2 baths • 1054 sqft$2,760 w / 6 mo leaseavailable dec 22 — dec 23"
2021-12-05,"east norwalk","apartment 002-2202 bedrooms • 2 baths • 1054 sqft$2,760 w / 18 mo leaseavailable jan 14 — jan 15"
2021-12-05,"east norwalk","apartment 003-3332 bedrooms • 2 baths • 1266 sqft$2,885 $2,870 w / 19 mo leaseavailable dec 06 — dec 08"
2021-12-05,"east norwalk","apartment 001-2012 bedrooms • 2 baths • 1306 sqft$2,960 w / 18 mo leaseavailable jan 13 — jan 14"
